applicant_id,ktp_number,nama_lengkap,jenis_kelamin,tanggal_lahir,usia,status_pernikahan,jumlah_tanggungan,pendidikan_terakhir,jenis_pekerjaan,lama_bekerja_tahun,pendapatan_bulanan,kota,provinsi,no_telepon,hutang_bulanan_existing
APP00508,7138201409783576,Zainal Ginting,LAKI-LAKI,2000-07-11,25,Cerai,1,SD,TNI/Polri,2,2150000,Palembang,Sumatera Selatan,087804421017,520000
APP00509,3678031905807386,Firda Hidayat,Wanita,1976-01-13,49,Cerai,0,SD,Wiraswasta,21,5770000,Padang,Sumatera Barat,085175833920,1620000
APP00510,3118111311696545,Novi Pulungan,Wanita,1976-04-20,50,Belum Menikah,1,S3,Swasta,4,23710000,Denpasar,Bali,083822923106,0
APP00511,1264141403910980,Kartini Nasution,Perempuan,1979-06-12,46,Belum Menikah,0,SD,BUMN,17,Rp 3100000,Bogor,Jawa Barat,085279423873,610000
APP00512,6337112406686055,Dina Wijaya,Wanita,1964-11-14,61,Belum Menikah,0,SMP,TNI/Polri,27,Rp 4140000,Bekasi,Jawa Barat,085856335357,0
APP00513,7131081610900318,Rini Manurung,Perempuan,1996-11-25,29,Menikah,1,S2,Swasta,9,20590000,Manado,Sulawesi Utara,082195187794,0
APP00514,7162180505807942,Sigit Tampubolon,L,1981-03-02,44,Menikah,5,S2,Swasta,7,16120000,Palembang,Sumatera Selatan,082239914038,2530000
APP00515,5111121503886260,Sari Tampubolon,P,1985-09-25,40,Menikah,0,S3,TNI/Polri,9,15810000,Solo,Jawa Tengah,085214743974,3840000
APP00516,5171012107806481,  Doni Santoso  ,L,1985-07-19,41,Menikah,2,SD,PNS,4,3060000,Bogor,Jawa Barat,081245990802,0
APP00517,1309161309638597,Eka Pratama,Wanita,1994-08-29,31,Cerai,2,SD,BUMN,5,2400000,Semarang,Jawa Tengah,087813721433,420000
APP00518,3318171106846485,  Yoga Sulistyo,LAKI-LAKI,1960-08-18,65,Cerai,1,SD,PNS,2,3070000,Banjarmasin,Kalimantan Selatan,083868103903,0
APP00519,7337091806926364, Doni Napitupulu ,laki-laki,1968-01-12,58,Menikah,3,S2,Swasta,10,16630000,Jakarta,DKI Jakarta,085153546147,3510000
APP00520,3426192412793512,Sigit Sembiring,LAKI-LAKI,1997-02-12,28,Menikah,5,SMP,Wiraswasta,1,4390000,Pontianak,Kalimantan Barat,081239438040,0
APP00521,6172201011751273,Eko Manurung,Laki-laki,1985-04-13,41,Belum Menikah,0,S2,Wiraswasta,19,27810000,Palembang,Sumatera Selatan,087700404769,0
APP00522,3239050908731972,Budi Hidayat,Male,1978-01-17,48,Menikah,5,S2,BUMN,13,11290000,Malang,Jawa Timur,081272011379,3170000
APP00523,1460140601960722,Utami Susanto,PEREMPUAN,1960-06-05,65,Cerai,3,SD,Wiraswasta,25,3050000,Manado,Sulawesi Utara,083173404337,610000
APP00524,6161180606839028,Yoga Setiawan,LAKI-LAKI,1973-08-26,52,Cerai,2,S1,Wiraswasta,3,15470000,Manado,Sulawesi Utara,085262965754,3550000
APP00525,6158182811700701,Bayu Tan,Male,1982-03-19,44,Belum Menikah,0,S1,TNI/Polri,8,Rp. 6040000,Balikpapan,Kalimantan Timur,085282923616,950000
APP00526,1343160406838986,Wahyu Purba,L,2004-09-17,21,Cerai,1,SD,Profesional,0,7780000,Surabaya,Jawa Timur,085739561372,0
APP00527,7313070101614847, Arya Wijaya ,laki-laki,2001-12-12,25,Menikah,3,D3,PNS,1,9600000,Pontianak,Kalimantan Barat,083811471656,1080000
APP00528,7106160208805759,  Satria Sembiring,Male,1991-11-08,34,Belum Menikah,1,D3,Swasta,9,7090000,Bekasi,Jawa Barat,085781699570,0
APP00529,1244082008625290,Citra Napitupulu,Female,1999-03-26,26,Cerai,0,SMA,Wiraswasta,6,5040000,Bandung,Jawa Barat,082296102908,0
APP00530,6363061505700653,Eka Simatupang,PEREMPUAN,1969-02-01,57,Cerai,0,SMA,Wiraswasta,34,8220000,Makassar,Sulawesi Selatan,083821377306,700000
APP00531,1315040603689916,Iwan Tampubolon,Pria,1984-11-30,42,Menikah,1,SMP,Swasta,15,4430000,Surabaya,Jawa Timur,083160858167,0
APP00532,6332050401701416,Joko Daulay,Male,2000-03-30,25,Menikah,2,D3,TNI/Polri,5,Rp. 5170000,Banjarmasin,Kalimantan Selatan,083885847129,0
APP00533,3115172205978693,  Hana Simanjuntak,perempuan,1985-05-17,40,Menikah,0,SMP,BUMN,12,5480000,Surabaya,Jawa Timur,082273377731,1110000
APP00534,3273060811865927,Pandu Simanjuntak,LAKI-LAKI,1997-06-06,29,Cerai,3,SMP,PNS,1,2580000,Banjarmasin,Kalimantan Selatan,085705603567,0
APP00535,6110142001861087,Ferry Santoso,Male,1979-10-24,47,Cerai,1,S3,Profesional,20,53750000,Balikpapan,Kalimantan Timur,082105464754,11090000
APP00536,3669172011644123,Yuni Sihombing,PEREMPUAN,1968-12-12,58,Cerai,3,D3,Wiraswasta,8,9410000,Pontianak,Kalimantan Barat,087783553935,2420000
APP00537,1238072211838893,Nadia Manurung,perempuan,1989-09-04,37,Belum Menikah,0,D3,TNI/Polri,6,6090000,Pontianak,Kalimantan Barat,087782143395,0
APP00538,3249181301643096,Yoga Napitupulu,LAKI-LAKI,1988-08-04,38,Belum Menikah,0,D3,BUMN,10,7950000,Malang,Jawa Timur,085889489634,570000
APP00539,3106030902958770,Rizki Purnama,Laki-laki,1978-02-01,48,Belum Menikah,0,SD,Profesional,4,4700000,Balikpapan,Kalimantan Timur,083863090015,1310000
APP00540,3303181906742816,Wati Daulay,Wanita,1967-08-08,59,Cerai,2,SMP,BUMN,35,IDR 5500000,Tangerang,Banten,087702199471,0
APP00541,5175202807883497,Hendra Lubis,Laki-laki,1994-06-27,31,Cerai,0,D3,BUMN,4,11280000,Tangerang,Banten,085872696084,2840000
APP00542,3619032012842759,Bayu Napitupulu,laki-laki,2004-05-26,22,Belum Menikah,1,SMA,Profesional,1,IDR 9060000,Solo,Jawa Tengah,085264343697,0
APP00543,6156151402874177,Bayu Ginting,LAKI-LAKI,1977-12-31,49,Menikah,4,S2,TNI/Polri,12,18010000,Tangerang,Banten,085172239898,2960000
APP00544,3133031705882442,Ahmad Tampubolon,Pria,2000-12-25,26,Menikah,4,S3,PNS,0,30730000,Malang,Jawa Timur,082136428131,0
APP00545,3209040903942034,Candra Lesmana,L,1977-06-21,48,Belum Menikah,0,S1,Swasta,25,8450000,Makassar,Sulawesi Selatan,083122823052,0
APP00546,3674091504892870,Ela Susanto,Female,1996-06-20,29,Belum Menikah,0,SD,Profesional,2,IDR 3390000,Pontianak,Kalimantan Barat,083890162047,790000
APP00547,7152091707708244,Cantika Tan,perempuan,1980-06-21,46,Cerai,2,S1,Profesional,20,17470000,Yogyakarta,DI Yogyakarta,082219541966,0
APP00548,7118101304690269,Yuni Simbolon,Wanita,2003-08-09,22,Menikah,1,D3,Swasta,2,7130000,Jakarta,DKI Jakarta,085777537260,0
APP00549,1466181601901111,Dimas Purnama,laki-laki,1983-04-22,43,Menikah,3,SMA,Swasta,20,7480000,Medan,Sumatera Utara,087820128400,1030000
APP00550,6375041508878421,  Ilham Pardede,L,1984-09-19,42,Belum Menikah,0,D3,PNS,19,6630000,Malang,Jawa Timur,087781265742,430000
APP00551,3454190707696995,Galih Suryadi,LAKI-LAKI,1979-08-14,46,Belum Menikah,0,D3,Profesional,9,7390000,Bandung,Jawa Barat,082201204713,0
APP00552,3574181812815350,Lestari Sulistyo,Female,1975-12-17,50,Cerai,3,SD,PNS,11,3450000,Balikpapan,Kalimantan Timur,083198493306,0
APP00553,3429081503668884,Utami Manurung,Wanita,1979-02-22,46,Cerai,2,D3,Swasta,9,10570000,Pontianak,Kalimantan Barat,085795413297,1000000
APP00554,3240081608859641,Iwan Siahaan,Pria,1996-02-29,30,Belum Menikah,0,D3,Wiraswasta,0,8730000,Surabaya,Jawa Timur,085139252959,0
APP00555,1320020108710536, Fitri Saputra ,PEREMPUAN,2004-06-02,21,Cerai,0,S3,PNS,1,23300000,Bandung,Jawa Barat,083159102451,0
APP00556,1468032710782272,  Doni Kusuma,L,1995-02-05,31,Menikah,0,SD,Profesional,7,7230000,Surabaya,Jawa Timur,082181793406,990000
APP00557,3440110704892437,Bella Hartono,Perempuan,1985-10-28,40,Cerai,3,SMA,Wiraswasta,12,Rp 7380000,Balikpapan,Kalimantan Timur,087712172214,0
APP00558,3461021203853138,Della Siahaan,Perempuan,1978-02-24,48,Belum Menikah,0,S2,BUMN,20,Rp 12020000,Manado,Sulawesi Utara,085162776572,0
APP00559,6143050203758402,Gina Handoko,PEREMPUAN,1960-07-07,65,Cerai,2,SMA,TNI/Polri,10,2690000,Solo,Jawa Tengah,083126005595,0
APP00560,6376202004870646,Ani Saputra,Female,1995-12-07,30,Menikah,2,SMP,Profesional,8,7820000,Balikpapan,Kalimantan Timur,085187045069,0
APP00561,1405082210766469,Teguh Lubis,L,1985-08-28,41,Menikah,2,S1,Profesional,8,IDR 13610000,Denpasar,Bali,082273606014,0
APP00562,5172110609720233,Ayu Simatupang,Perempuan,1974-08-18,52,Menikah,0,S2,Profesional,18,20190000,Bekasi,Jawa Barat,082270124244,0
APP00563,1416010802772933,Lestari Daulay  ,Wanita,1998-10-23,27,Belum Menikah,0,SMP,TNI/Polri,1,2970000,Palembang,Sumatera Selatan,087887817941,0
APP00564,6369071611820489,Fitri Hutapea,Wanita,1970-09-14,55,Menikah,0,S3,Wiraswasta,5,35050000,Makassar,Sulawesi Selatan,085718632397,5350000
APP00565,7146012206816809,Ferry Gunawan,Laki-laki,1980-11-25,45,Belum Menikah,0,S3,Profesional,6,45580000,Balikpapan,Kalimantan Timur,085812198819,4850000
APP00566,3505040205684232,Teguh Napitupulu,laki-laki,1998-10-02,28,Belum Menikah,0,S2,Profesional,5,34390000,Banjarmasin,Kalimantan Selatan,085718517446,10200000
APP00567,1343110403963479,Agus Panjaitan,Laki-laki,1997-06-21,29,Menikah,2,S2,BUMN,1,IDR 19630000,Bogor,Jawa Barat,085148818984,6720000
APP00568,7101041601905917,Gita Sinaga,Perempuan,1962-12-08,63,Menikah,1,D3,Swasta,3,6030000,Surabaya,Jawa Timur,087783152291,2020000
APP00569,1225161804637041,Teguh Prabowo,Male,1972-09-01,53,Cerai,2,S2,BUMN,0,25760000,Semarang,Jawa Tengah,087845269694,0
APP00570,1233051903971966,Sari Karo,perempuan,1964-09-11,62,Belum Menikah,1,D3,TNI/Polri,7,Rp6520000,Medan,Sumatera Utara,081233016234,0
APP00571,1316121107848502,Candra Wijaya,Pria,2005-02-27,21,Cerai,3,SD,TNI/Polri,0,1940000,Palembang,Sumatera Selatan,083823653377,520000
APP00572,3453041003784577,  Rina Hidayat  ,Perempuan,1994-03-04,31,Belum Menikah,1,D3,PNS,0,8580000,Depok,Jawa Barat,087819754373,0
APP00573,3471172103674386,Mega Tampubolon,P,1976-05-16,49,Menikah,5,D3,BUMN,7,4740000,Depok,Jawa Barat,081348460191,0
APP00574,1371141906607882,  Kurniawan Harahap  ,Laki-laki,1969-06-26,57,Cerai,0,S1,TNI/Polri,31,13030000,Tangerang,Banten,083164493699,730000
APP00575,6343160807950270,Gita Tampubolon,Perempuan,1984-02-16,41,Menikah,3,SMP,Profesional,11,8880000,Balikpapan,Kalimantan Timur,082136037681,0
APP00576,3236191504655584,Bayu Simanjuntak,L,1991-08-12,34,Menikah,2,SMP,TNI/Polri,0,Rp3160000,Denpasar,Bali,085198307482,710000
APP00577,3646151812700441,Umar Prabowo,Male,1973-08-19,53,Menikah,0,SD,Swasta,17,2620000,Solo,Jawa Tengah,083843223023,0
APP00578,1227122105872522,Fajar Santoso,laki-laki,1976-08-19,49,Cerai,0,SD,Wiraswasta,1,4490000,Bekasi,Jawa Barat,081225082611,0
APP00579,3377182210737358,Gunawan Pratama,L,1991-12-18,35,Belum Menikah,0,SD,Wiraswasta,8,5180000,Semarang,Jawa Tengah,085845493036,0
APP00580,6315181607972216,  Fatimah Ong,perempuan,1998-12-13,28,Cerai,1,SD,Wiraswasta,0,2730000,Banjarmasin,Kalimantan Selatan,082223089813,0
APP00581,1427052604658487, Muhamad Pardede ,Pria,1984-07-16,42,Belum Menikah,0,SMA,PNS,5,Rp 3400000,Banjarmasin,Kalimantan Selatan,083181572450,0
APP00582,3225162602888832,Galih Wijaya,Laki-laki,2003-03-27,22,Menikah,5,S2,TNI/Polri,2,12020000,Jakarta,DKI Jakarta,083190255618,0
APP00583,1310050605920696,Intan Panjaitan,Wanita,1996-09-06,30,Cerai,3,SD,BUMN,8,Rp 4300000,Depok,Jawa Barat,085770090043,890000
APP00584,3453052605923734,Diana Purnama,PEREMPUAN,1971-10-09,54,Cerai,3,SMA,PNS,25,5130000,Bogor,Jawa Barat,085242960807,0
APP00585,1307042807768661, Reza Prabowo ,L,1970-04-17,56,Cerai,1,S1,Wiraswasta,1,14350000,Tangerang,Banten,083104428773,980000
APP00586,7338061710796679,Pandu Handoko,Laki-laki,1979-10-02,46,Menikah,0,S2,Profesional,21,IDR 20880000,Palembang,Sumatera Selatan,085725863144,3550000
APP00587,3124132604835570,Surya Setiawan,laki-laki,1994-12-30,31,Belum Menikah,0,S2,Swasta,5,22980000,Yogyakarta,DI Yogyakarta,083101764644,0
APP00588,3360202712635570,  Iwan Gunawan,Male,1961-05-27,65,Cerai,2,SMP,Swasta,17,4190000,Medan,Sumatera Utara,085133335384,0
APP00589,1316180210723951,Elsa Nugroho,Female,1998-04-03,27,Menikah,4,SMP,TNI/Polri,7,2290000,Yogyakarta,DI Yogyakarta,085832653060,0
APP00590,1268010103730436,Bambang Tan,Laki-laki,1980-04-07,45,Belum Menikah,1,D3,Profesional,16,11960000,Padang,Sumatera Barat,085261829803,0
APP00591,7328131210822195,Bunga Sihombing,Perempuan,1966-05-03,59,Belum Menikah,0,S2,Swasta,26,23180000,Balikpapan,Kalimantan Timur,081318941843,0
APP00592,3478201703643935,Rahmat Pardede,LAKI-LAKI,1967-05-23,58,Menikah,1,S3,Swasta,26,30340000,Balikpapan,Kalimantan Timur,081314042886,8100000
APP00593,3215051401623162,Oki Purnama,Laki-laki,1980-03-14,46,Belum Menikah,0,SMP,Swasta,25,3890000,Jakarta,DKI Jakarta,082256691062,0
APP00594,5174041611916955,Eka Siahaan,Female,1988-12-14,37,Menikah,4,SMP,PNS,13,3270000,Palembang,Sumatera Selatan,087738440134,0
APP00595,3679040202837398,Yanto Rambe,Laki-laki,1975-11-15,51,Menikah,3,SMA,Swasta,8,7500000,Palembang,Sumatera Selatan,081285991449,900000
APP00596,7174132811789056,Agus Handoko,L,1980-09-04,46,Menikah,5,S1,Swasta,19,13000000,Denpasar,Bali,083871842859,0
APP00597,3414062704782315,Yuli Ginting,Wanita,1998-10-29,27,Cerai,1,SMA,BUMN,4,3470000,Tangerang,Banten,087806908726,0
APP00598,3442201211758524, Surya Tan ,L,1993-08-10,32,Belum Menikah,0,S2,PNS,11,12490000,Solo,Jawa Tengah,085105612996,0
APP00599,5174131207643550,  Ayu Simanjuntak,Wanita,1971-11-24,55,Belum Menikah,0,S1,Wiraswasta,17,8960000,Semarang,Jawa Tengah,081323859514,0
APP00600,1404061604600107,Iwan Nasution,L,1967-11-15,58,Menikah,5,SMP,Profesional,17,8830000,Yogyakarta,DI Yogyakarta,085761016831,0
APP00601,3238200312800891,Putra Suryadi,laki-laki,2001-03-09,24,Menikah,4,S3,Swasta,0,22030000,Padang,Sumatera Barat,087839762053,0
APP00602,1353052003820319,Utami Susanto,Perempuan,1987-02-05,39,Cerai,1,D3,Wiraswasta,14,6280000,Balikpapan,Kalimantan Timur,085876029914,0
APP00603,3646060706851782,Rahmat Pardede,Laki-laki,1992-07-26,33,Menikah,1,SD,Swasta,1,3300000,Banjarmasin,Kalimantan Selatan,082221192061,0
APP00604,6110181005769709,  Galih Daulay,laki-laki,1997-04-23,29,Belum Menikah,0,S2,Profesional,9,26900000,Tangerang,Banten,085202648016,2880000
APP00605,6164170603640230,Wati Hidayat,Female,1988-04-14,37,Cerai,0,SMP,Wiraswasta,17,Rp4440000,Tangerang,Banten,085898213486,0
APP00606,6332042809718905,Candra Purba,LAKI-LAKI,1962-09-14,64,Belum Menikah,0,S3,TNI/Polri,27,20210000,Bogor,Jawa Barat,085239707986,0
APP00607,3302122501848858, Cantika Nugroho ,Female,1980-05-23,46,Menikah,4,S2,Wiraswasta,12,14970000,Denpasar,Bali,082135521650,0
APP00608,3673131510629135,Nurul Rambe,Female,1968-06-02,57,Belum Menikah,0,SMA,TNI/Polri,33,5720000,Medan,Sumatera Utara,085799848022,1270000
APP00609,7317102006998392,Muhamad Setiawan,Laki-laki,1963-07-10,63,Menikah,4,S2,TNI/Polri,16,13410000,Padang,Sumatera Barat,085157887071,0
APP00610,6136132502991041,Maya Siregar,Female,1974-07-20,51,Belum Menikah,0,D3,Wiraswasta,11,9250000,Banjarmasin,Kalimantan Selatan,085898768299,0
APP00611,3152062211756041,  Ela Napitupulu,PEREMPUAN,1968-07-19,57,Cerai,2,SMA,BUMN,2,5970000,Semarang,Jawa Tengah,083856695790,0
APP00612,3418122710783043,Bayu Nugroho,Male,1984-01-19,42,Menikah,4,S1,Swasta,5,8760000,Makassar,Sulawesi Selatan,083889463389,2000000
APP00613,5122190607973632,Muhamad Sinaga,laki-laki,1961-12-02,64,Cerai,3,SD,Swasta,21,2490000,Makassar,Sulawesi Selatan,087751381865,830000
APP00614,3534080104791966,Ayu Lesmana,P,1969-11-29,56,Belum Menikah,1,SMA,Profesional,20,5160000,Balikpapan,Kalimantan Timur,081317972038,0
APP00615,3642070404715999,Tina Siregar,perempuan,1992-02-08,34,Belum Menikah,0,SD,PNS,5,2600000,Depok,Jawa Barat,085881367500,0
APP00616,3276171609639914,Kartini Raharjo,perempuan,2002-12-29,23,Menikah,4,S3,Swasta,3,17720000,Medan,Sumatera Utara,081245238885,0
APP00617,6169150905702265,Lestari Santoso,PEREMPUAN,1978-03-01,47,Belum Menikah,1,S3,Profesional,27,56740000,Bogor,Jawa Barat,083148596559,0
APP00618,3106052605833762,Maya Simatupang,perempuan,2000-12-10,26,Menikah,0,S1,Swasta,2,Rp 10300000,Semarang,Jawa Tengah,082221551305,3140000
APP00619,6368201307978039, Mega Setiawan ,Female,1978-07-23,48,Cerai,0,S2,BUMN,21,21770000,Pontianak,Kalimantan Barat,082267746202,2950000
APP00620,1414050702683280,Ela Lim,Female,2001-06-22,25,Menikah,5,SMA,Swasta,1,Rp 4140000,Makassar,Sulawesi Selatan,085191060183,0
APP00621,1212150603827866,Tari Napitupulu,PEREMPUAN,1975-12-20,50,Cerai,3,S2,BUMN,5,10460000,Makassar,Sulawesi Selatan,085284726290,0
APP00622,5107182803881982,Kartini Karo,perempuan,1976-01-27,50,Cerai,1,S3,Profesional,17,Rp 54740000,Bandung,Jawa Barat,083833739920,0
APP00623,7375032105759063,Maya Wibowo,perempuan,1992-02-26,34,Cerai,3,S1,Profesional,1,24040000,Semarang,Jawa Tengah,085253983584,0
APP00624,3634091908991909,  Novi Nugroho  ,Wanita,1973-08-13,52,Belum Menikah,0,S2,TNI/Polri,25,10010000,Balikpapan,Kalimantan Timur,087770292712,560000
APP00625,6367080503611615, Muhamad Siregar ,LAKI-LAKI,1973-04-26,52,Cerai,1,S3,Wiraswasta,20,21890000,Padang,Sumatera Barat,083108320048,0
APP00626,3624082109850998,Vina Sulistyo,Perempuan,1969-03-24,57,Cerai,2,S1,Profesional,13,IDR 15610000,Denpasar,Bali,085143619951,0
APP00627,1276122201654961,  Eka Hutapea  ,PEREMPUAN,1968-04-05,57,Cerai,1,S3,BUMN,9,15660000,Makassar,Sulawesi Selatan,083183093096,0
APP00628,1459141511680877,Fitri Prabowo  ,Female,1997-05-29,28,Cerai,1,SD,Wiraswasta,2,3700000,Manado,Sulawesi Utara,081316612201,360000
APP00629,5149110709602931,Sigit Santoso,Male,1976-09-11,49,Cerai,1,S2,TNI/Polri,19,10460000,Bogor,Jawa Barat,087812421140,2320000
APP00630,5117012710726009,Yuli Pardede,PEREMPUAN,1969-11-11,57,Menikah,1,S3,Swasta,8,20970000,Semarang,Jawa Tengah,081303995297,0
APP00631,3517072801761228,Iwan Saputra,laki-laki,1987-07-15,38,Menikah,4,SD,Wiraswasta,11,Rp 3790000,Tangerang,Banten,085806159273,610000
APP00632,3337172102815234,Utami Hidayat,perempuan,1976-03-28,49,Menikah,4,S1,Profesional,27,16910000,Makassar,Sulawesi Selatan,083803403010,2000000
APP00633,1345121007714033,Ira Napitupulu,Perempuan,1977-11-12,48,Belum Menikah,1,D3,TNI/Polri,11,Rp7240000,Manado,Sulawesi Utara,085176010801,0
APP00634,3263061409628920,  Ahmad Prabowo,Laki-laki,1969-08-24,56,Belum Menikah,0,S3,TNI/Polri,25,13860000,Jakarta,DKI Jakarta,083857129015,0
APP00635,1437121705914920,  Surya Kusuma  ,Pria,1976-04-14,49,Belum Menikah,0,SD,Profesional,14,Rp. 4370000,Palembang,Sumatera Selatan,083130096258,1490000
APP00636,1426201303884166,Sinta Daulay,Wanita,2003-07-29,22,Belum Menikah,0,SMA,Profesional,0,5990000,Solo,Jawa Tengah,082115918327,1510000
APP00637,3158191611892037,Ahmad Hidayat,Laki-laki,1998-11-15,27,Belum Menikah,0,D3,Wiraswasta,0,Rp 12600000,Depok,Jawa Barat,083849388194,0
APP00638,1464132610938075,Made Siregar,Male,2002-09-19,23,Menikah,4,S3,Swasta,0,Rp 27160000,Bandung,Jawa Barat,085897166984,8120000
APP00639,1342140604929683,Reza Tampubolon,L,1986-02-20,39,Belum Menikah,0,SMP,BUMN,18,4440000,Medan,Sumatera Utara,081397014262,1330000
APP00640,7304090409653854,Gunawan Pulungan,Male,1994-04-19,31,Cerai,1,D3,Profesional,0,7900000,Surabaya,Jawa Timur,087789897211,0
APP00641,3569050602885834,Ayu Tanoto,Female,1987-11-09,39,Cerai,3,S2,Profesional,2,27200000,Banjarmasin,Kalimantan Selatan,087778570820,0
APP00642,7152032511652586,Irfan Purba,Pria,1975-11-14,51,Belum Menikah,0,D3,Wiraswasta,11,5740000,Surabaya,Jawa Timur,087742968827,430000
APP00643,3275140406870722,Tina Utomo,P,1987-02-14,38,Menikah,5,S2,TNI/Polri,7,15360000,Balikpapan,Kalimantan Timur,082174883565,4940000
APP00644,3579131309754339,Iwan Pulungan,Pria,1979-07-06,46,Cerai,3,S2,TNI/Polri,1,Rp 11650000,Manado,Sulawesi Utara,085884217028,0
APP00645,7129091807948222,Gita Tampubolon,Perempuan,1990-10-08,36,Cerai,0,SMA,BUMN,4,5510000,Semarang,Jawa Tengah,082146728799,0
APP00646,7121072307663812,Rizki Susanto,Male,2000-08-07,25,Belum Menikah,0,SD,PNS,0,4500000,Padang,Sumatera Barat,081252304588,1240000
APP00647,7305072305770463,Rahmat Manurung,Pria,1986-05-23,40,Belum Menikah,0,SMA,BUMN,3,4120000,Jakarta,DKI Jakarta,081377182498,0
APP00648,1414082706993027,Zainal Purba,Male,1995-04-10,30,Cerai,2,D3,Wiraswasta,7,7140000,Jakarta,DKI Jakarta,085186989396,0
APP00649,3115042003982959,  Yuni Simatupang,Female,1999-12-02,26,Cerai,2,SMA,Profesional,2,7740000,Yogyakarta,DI Yogyakarta,085236051171,0
APP00650,1217041710765369,Cantika Tanoto,Perempuan,1971-07-23,55,Cerai,3,S3,BUMN,13,34310000,Surabaya,Jawa Timur,081200994248,5940000
APP00651,3656090601795157,Maya Hidayat,PEREMPUAN,1988-07-24,38,Cerai,3,D3,Wiraswasta,13,9830000,Bekasi,Jawa Barat,085858097453,0
APP00652,3354112305631777,Wahyu Sembiring,LAKI-LAKI,1981-09-22,44,Menikah,1,SMP,Wiraswasta,12,6160000,Jakarta,DKI Jakarta,085230062212,0
APP00653,5104040303771638,Kurniawan Wibowo  ,L,1963-05-01,63,Cerai,2,D3,Wiraswasta,8,7450000,Denpasar,Bali,085188600801,0
APP00654,3657012605882211,Tina Pardede,Wanita,1969-05-11,56,Belum Menikah,0,S2,Wiraswasta,5,14280000,Yogyakarta,DI Yogyakarta,082161212038,0
APP00655,3622120909715076, Ratna Lim ,Female,1983-12-15,43,Belum Menikah,0,SMP,Swasta,12,4450000,Balikpapan,Kalimantan Timur,082285454006,0
APP00656,1258102509998049,Yuni Lesmana,P,1983-05-30,42,Belum Menikah,0,S2,Swasta,2,21870000,Malang,Jawa Timur,081377633427,2360000
APP00657,3109202607750684,Agus Suryadi,Male,1994-03-16,31,Cerai,0,D3,Profesional,5,16710000,Banjarmasin,Kalimantan Selatan,081269358824,0
APP00658,3566032707822823,Muhamad Gunawan,LAKI-LAKI,1964-04-16,61,Cerai,3,SD,PNS,25,3170000,Bekasi,Jawa Barat,085244608385,0
APP00659,3219181509924186,Teguh Sembiring,Male,1969-04-20,56,Cerai,1,D3,BUMN,20,4730000,Padang,Sumatera Barat,087799698829,0
APP00660,3112201812844140,  Lukman Siahaan  ,laki-laki,1974-04-18,51,Menikah,5,S2,Profesional,28,21640000,Balikpapan,Kalimantan Timur,087839728339,3530000
APP00661,6328060502621917,  Dimas Nugroho,laki-laki,1995-08-04,31,Belum Menikah,0,SD,Wiraswasta,2,Rp. 3030000,Banjarmasin,Kalimantan Selatan,081201867661,0
APP00662,1438071207654732,  Agus Simatupang,Male,1962-05-08,64,Cerai,0,S3,TNI/Polri,7,IDR 25420000,Padang,Sumatera Barat,087845319807,0
APP00663,1313020104617489,Novi Tan,Wanita,1984-11-12,41,Menikah,2,SMP,TNI/Polri,18,3280000,Banjarmasin,Kalimantan Selatan,081254596715,0
APP00664,3512032304780026,Satria Setiawan,L,1977-10-03,48,Belum Menikah,1,S2,Wiraswasta,0,12500000,Solo,Jawa Tengah,085799497089,0
APP00665,7173201303849944,Oki Ong,Laki-laki,1969-07-27,56,Belum Menikah,1,D3,BUMN,9,6760000,Banjarmasin,Kalimantan Selatan,087868889178,0
APP00666,5103200803611426, Winda Pratama ,Female,1977-07-04,48,Cerai,0,SMA,PNS,27,4400000,Malang,Jawa Timur,085278982604,0
APP00667,6138032212688000,Bagus Wijaya,L,1976-01-05,50,Menikah,0,SMP,Swasta,10,Rp. 3530000,Manado,Sulawesi Utara,081318824199,0
APP00668,3547090502955679,Indah Daulay,PEREMPUAN,1967-05-04,59,Menikah,3,SMP,BUMN,4,3840000,Depok,Jawa Barat,081256820922,1010000
APP00669,3159060703777701,Dina Wijaya,P,2001-10-09,25,Menikah,2,S2,PNS,5,Rp. 13670000,Manado,Sulawesi Utara,087895400178,0
APP00670,6348011602635758,Dwi Raharjo,Male,1999-05-20,26,Menikah,3,D3,TNI/Polri,0,9370000,Depok,Jawa Barat,081211950927,0
APP00671,3326020208647049,Putra Kusuma,Male,2003-01-07,23,Menikah,0,D3,BUMN,3,Rp 6270000,Bogor,Jawa Barat,085841894854,0
APP00672,6115142712658433,Yoga Permadi,Pria,1968-07-22,58,Belum Menikah,0,D3,Profesional,26,IDR 13170000,Manado,Sulawesi Utara,085181310450,1670000
APP00673,1347150909755528,Nanda Ong,laki-laki,1991-12-03,35,Belum Menikah,0,S1,TNI/Polri,14,6850000,Banjarmasin,Kalimantan Selatan,081264860673,2150000
APP00674,7339130509635421,Arya Harahap,Pria,1969-11-07,56,Menikah,1,S1,Profesional,20,25410000,Bekasi,Jawa Barat,085106579551,8750000
APP00675,1240012210663827,Ira Hartono  ,Perempuan,2005-08-31,21,Cerai,2,SMP,Profesional,1,3980000,Palembang,Sumatera Selatan,085886190254,790000
APP00676,1435032203601355,Cantika Tampubolon,perempuan,1995-10-12,31,Menikah,4,S2,TNI/Polri,11,8280000,Surabaya,Jawa Timur,085295002601,990000
